student_id,age,school_type,parent_education,study_hours,attendance_percentage,internet_access,extra_activities,math_score,science_score,english_score,overall_score,final_grade,gender_female,gender_male,gender_other,travel_time_15-30 min,travel_time_30-60 min,travel_time_<15 min,travel_time_>60 min,study_method_coaching,study_method_group study,study_method_mixed,study_method_notes,study_method_online videos,study_method_textbook
13108,14,0,5,0.9,82.7,1,1,36.8,21.6,37.5,33.8,f,False,False,True,False,False,True,False,False,True,False,False,False,False
6749,16,1,1,5.3,77.8,1,1,95.0,76.0,67.3,76.1,c,True,False,False,False,False,False,True,False,False,False,False,False,True
406,17,1,1,1.5,73.7,1,1,52.6,62.2,36.5,48.6,e,True,False,False,False,False,True,False,False,False,False,False,True,False
14568,14,1,0,7.4,55.4,1,0,73.6,81.6,74.5,72.1,c,False,False,True,False,False,True,False,False,False,True,False,False,False
14869,19,1,1,1.1,62.2,1,0,54.0,44.5,40.3,37.0,f,True,False,False,False,False,False,True,False,True,False,False,False,False
7987,19,1,2,6.1,73.1,1,0,60.4,85.0,81.1,83.7,c,False,False,True,False,False,False,True,False,False,False,False,False,True
9766,17,0,3,3.4,59.4,1,0,61.5,44.5,66.8,50.8,e,False,False,True,False,False,False,True,False,False,False,True,False,False
14100,15,1,3,6.5,78.9,1,0,66.5,63.9,90.9,80.3,c,False,True,False,False,True,False,False,False,False,False,False,True,False
12793,16,1,1,5.2,67.5,1,1,61.3,82.2,54.8,77.2,c,True,False,False,True,False,False,False,False,False,True,False,False,False
3741,15,1,0,0.5,96.8,1,1,42.3,55.4,65.5,47.8,e,False,True,False,True,False,False,False,False,True,False,False,False,False
12467,18,0,1,4.6,66.5,1,0,97.9,60.1,81.8,71.9,c,True,False,False,True,False,False,False,False,False,True,False,False,False
12420,19,0,3,3.0,96.7,1,0,82.5,66.7,68.1,72.4,c,False,True,False,False,True,False,False,True,False,False,False,False,False
1847,16,0,4,3.9,67.8,1,0,73.4,71.7,67.6,59.2,d,True,False,False,False,False,True,False,False,False,False,False,False,True
1479,15,0,2,7.2,68.5,1,0,96.7,83.6,88.9,89.8,b,False,False,True,False,False,False,True,False,False,False,False,False,True
10588,18,0,3,1.8,75.0,1,1,38.4,49.5,44.6,37.6,f,False,True,False,False,True,False,False,False,False,False,True,False,False
14876,16,0,3,3.7,60.3,1,0,42.2,46.1,57.1,56.1,d,False,True,False,True,False,False,False,False,False,True,False,False,False
772,19,1,3,7.3,52.5,1,1,70.0,78.7,77.2,77.3,c,True,False,False,True,False,False,False,False,False,False,False,True,False
5526,14,1,3,3.0,53.9,0,0,27.6,32.5,43.1,38.6,f,False,True,False,False,True,False,False,False,False,False,False,False,True
14412,16,1,3,1.2,94.4,0,0,69.6,67.2,55.8,54.7,e,False,True,False,False,False,False,True,False,True,False,False,False,False
8771,17,1,3,1.9,98.1,1,0,51.2,34.2,43.1,45.3,e,False,False,True,False,False,False,True,False,False,False,False,True,False
11094,19,1,5,2.7,87.2,1,0,36.8,55.7,35.7,49.0,e,True,False,False,True,False,False,False,False,False,True,False,False,False
13804,17,0,0,7.3,57.9,0,0,71.4,77.7,76.8,77.0,c,False,True,False,False,False,False,True,False,False,True,False,False,False
194,16,1,0,6.8,52.4,1,0,90.4,88.5,91.3,84.1,c,False,True,False,False,False,True,False,False,False,True,False,False,False
2008,14,0,2,5.7,86.2,1,0,100.0,71.9,97.7,81.9,c,True,False,False,False,False,False,True,False,False,False,False,True,False
1186,15,1,0,5.7,81.4,1,0,57.4,82.4,83.8,77.3,c,False,True,False,False,True,False,False,True,False,False,False,False,False
2395,16,0,2,7.2,88.4,0,0,79.6,100.0,77.9,84.7,c,True,False,False,True,False,False,False,True,False,False,False,False,False
11191,15,1,1,0.7,96.6,0,0,49.0,45.6,42.9,45.3,e,True,False,False,False,False,True,False,False,True,False,False,False,False
13673,15,1,4,8.0,50.1,1,0,81.6,82.4,73.3,82.5,c,True,False,False,False,False,True,False,False,True,False,False,False,False
9985,15,1,2,5.3,56.7,0,0,74.5,71.6,75.7,73.9,c,True,False,False,True,False,False,False,False,False,False,False,True,False
9303,17,1,3,5.9,78.6,1,1,87.8,86.2,85.6,85.0,c,True,False,False,False,True,False,False,False,False,False,False,True,False
4006,19,0,4,5.5,68.8,1,0,49.4,60.5,69.3,66.5,d,True,False,False,True,False,False,False,False,False,False,True,False,False
7430,19,1,3,3.8,73.0,1,0,63.9,63.5,69.2,66.2,d,False,True,False,False,True,False,False,True,False,False,False,False,False
2262,19,0,2,6.5,93.4,1,0,80.2,74.9,76.8,80.7,c,True,False,False,True,False,False,False,False,False,False,False,True,False
3737,16,0,2,3.1,66.0,1,1,43.7,56.3,21.7,44.6,e,False,False,True,False,False,False,True,False,True,False,False,False,False
11986,19,0,0,2.9,64.2,1,0,50.1,47.9,58.4,47.6,e,False,False,True,True,False,False,False,True,False,False,False,False,False
10129,15,1,5,1.5,54.2,1,1,50.6,46.7,35.6,36.8,f,True,False,False,True,False,False,False,False,False,True,False,False,False
6717,17,1,3,5.0,55.5,0,0,68.7,72.2,48.7,52.2,e,False,False,True,False,False,True,False,False,False,True,False,False,False
4876,17,0,4,2.4,61.5,1,1,48.8,39.3,36.2,41.5,e,False,True,False,False,True,False,False,False,False,False,False,True,False
12550,14,0,2,7.5,54.8,1,1,82.2,60.9,66.6,74.8,c,False,False,True,False,False,False,True,False,False,True,False,False,False
8922,16,0,3,1.4,74.1,1,0,53.9,60.3,33.8,50.6,e,True,False,False,False,True,False,False,False,False,False,True,False,False
4379,14,0,3,1.1,90.5,1,1,44.9,31.3,23.8,37.7,f,False,True,False,False,True,False,False,False,False,False,False,True,False
7816,19,0,3,3.5,68.7,1,0,25.8,53.4,67.2,49.6,e,True,False,False,False,False,True,False,False,True,False,False,False,False
13779,16,1,1,5.0,61.8,0,0,63.1,74.2,77.2,61.4,d,False,False,True,False,True,False,False,False,False,False,False,False,True
3452,14,0,3,0.8,94.4,1,1,57.8,38.1,43.5,41.9,e,False,False,True,True,False,False,False,False,False,False,False,False,True
12650,17,0,5,1.4,90.2,1,1,45.7,54.3,37.5,45.1,e,False,True,False,False,False,False,True,False,False,False,True,False,False
7617,17,1,3,2.8,90.2,1,1,54.8,68.1,46.8,63.4,d,True,False,False,False,False,False,True,True,False,False,False,False,False
12729,19,0,3,3.4,50.4,1,1,58.5,50.6,50.7,47.1,e,False,True,False,False,False,False,True,False,False,False,False,True,False
10333,17,0,4,7.1,52.8,1,0,88.2,79.6,78.3,81.0,c,False,True,False,False,False,True,False,False,False,False,False,False,True
9837,17,1,0,1.6,98.0,1,1,70.7,65.4,61.3,59.1,d,False,False,True,False,True,False,False,False,False,False,True,False,False
2801,18,1,3,6.4,57.9,1,0,85.7,72.8,82.7,71.9,c,False,True,False,False,False,True,False,False,False,True,False,False,False
13155,19,0,5,1.3,94.0,1,1,45.7,36.8,43.7,44.1,e,True,False,False,False,False,True,False,False,True,False,False,False,False
13736,14,1,0,7.2,59.0,0,0,70.6,70.5,85.0,75.7,c,False,False,True,False,False,False,True,False,False,False,True,False,False
8334,14,1,0,5.1,68.0,1,0,67.0,73.8,64.2,66.9,d,False,False,True,True,False,False,False,False,False,False,True,False,False
5411,14,1,4,5.7,95.7,1,0,98.1,90.1,79.1,91.3,b,False,True,False,False,False,True,False,False,False,False,False,False,True
1456,14,1,1,7.3,82.7,1,1,85.8,100.0,100.0,95.7,a,False,True,False,False,False,False,True,False,False,False,False,False,True
6893,14,0,2,3.4,58.1,1,0,67.5,46.5,57.5,48.2,e,True,False,False,False,True,False,False,False,True,False,False,False,False
14164,19,0,3,3.4,79.8,1,0,53.5,50.9,67.8,57.4,d,False,True,False,False,False,False,True,False,True,False,False,False,False
14136,19,1,5,3.2,99.6,0,1,68.9,58.1,73.9,68.1,d,False,True,False,False,False,True,False,False,False,False,False,True,False
5809,16,1,0,3.9,57.3,1,0,49.5,71.0,71.8,60.9,d,False,True,False,True,False,False,False,False,False,True,False,False,False
6797,14,0,3,5.7,83.1,1,1,77.5,92.0,66.4,80.2,c,True,False,False,False,False,False,True,False,True,False,False,False,False
4797,17,1,2,4.7,87.2,1,1,83.1,82.0,83.2,81.3,c,True,False,False,False,True,False,False,False,False,True,False,False,False
5094,19,0,0,6.1,77.6,1,1,65.5,90.8,92.1,88.3,b,True,False,False,False,False,True,False,False,False,False,False,True,False
10289,15,1,0,1.0,58.3,1,1,19.7,12.1,19.0,22.2,f,True,False,False,False,False,True,False,False,False,True,False,False,False
1326,15,1,2,7.0,57.2,1,1,89.9,90.2,82.5,76.3,c,False,True,False,True,False,False,False,False,False,False,True,False,False
4977,17,1,2,4.1,54.0,1,0,47.3,25.8,56.4,49.3,e,True,False,False,False,True,False,False,False,False,False,False,True,False
9406,16,1,1,1.2,95.9,1,1,39.7,49.3,38.6,38.7,f,True,False,False,False,False,True,False,False,True,False,False,False,False
1160,16,0,1,1.9,93.8,1,1,47.3,46.3,48.7,45.0,e,False,False,True,False,False,False,True,False,False,False,False,False,True
4651,16,1,2,7.5,84.8,1,1,100.0,100.0,88.8,100.0,a,True,False,False,False,False,True,False,True,False,False,False,False,False
12692,17,0,5,4.2,78.9,1,0,70.8,86.7,51.3,60.7,d,False,True,False,False,False,False,True,False,False,False,True,False,False
4988,19,0,0,1.5,62.8,0,1,27.3,32.6,37.2,29.2,f,False,True,False,False,False,False,True,False,False,False,False,False,True
4698,14,0,5,6.2,93.6,1,1,93.1,100.0,100.0,94.3,b,True,False,False,False,True,False,False,False,False,False,False,True,False
14119,15,1,2,6.7,88.8,1,0,92.6,100.0,99.7,96.1,a,True,False,False,False,False,False,True,False,False,True,False,False,False
341,17,0,2,7.3,89.1,1,0,97.1,100.0,100.0,100.0,a,True,False,False,True,False,False,False,False,False,False,False,False,True
3829,18,1,3,5.4,69.9,1,0,70.2,67.1,75.3,65.1,d,True,False,False,True,False,False,False,False,True,False,False,False,False
1969,19,1,4,6.0,97.5,1,1,62.8,79.9,76.8,77.7,c,True,False,False,False,False,False,True,False,False,False,False,False,True
704,15,1,2,3.1,87.6,1,1,48.4,46.2,39.5,50.2,e,False,False,True,False,False,True,False,True,False,False,False,False,False
12606,17,1,0,7.3,91.1,1,0,83.1,88.8,100.0,95.9,a,False,True,False,False,False,True,False,False,False,False,False,True,False
14954,16,1,1,3.2,59.2,1,0,60.5,52.3,56.3,51.4,e,True,False,False,False,True,False,False,False,True,False,False,False,False
5483,15,0,2,3.2,83.0,1,1,57.9,57.5,42.5,52.4,e,True,False,False,False,True,False,False,False,False,True,False,False,False
10622,16,0,3,5.8,67.1,1,0,99.4,85.7,78.7,80.6,c,False,False,True,False,True,False,False,False,False,False,False,True,False
6377,14,0,2,5.2,56.6,1,1,64.9,76.4,59.5,66.7,d,False,False,True,True,False,False,False,True,False,False,False,False,False
1801,14,0,3,2.9,95.9,1,1,55.2,50.3,72.4,53.7,e,True,False,False,False,True,False,False,False,False,False,True,False,False
5464,15,0,2,5.7,85.8,1,1,79.5,77.4,100.0,82.7,c,False,False,True,False,False,False,True,True,False,False,False,False,False
13861,18,1,3,1.3,50.4,1,0,39.8,26.4,28.7,25.7,f,False,False,True,False,False,True,False,True,False,False,False,False,False
4913,14,1,1,3.8,98.8,1,1,83.8,83.2,84.4,79.0,c,False,True,False,True,False,False,False,False,False,True,False,False,False
4649,15,1,5,7.2,93.1,1,1,100.0,85.4,100.0,100.0,a,False,True,False,False,False,False,True,False,False,False,True,False,False
856,19,1,4,6.3,78.9,1,0,100.0,83.6,76.8,85.2,b,True,False,False,True,False,False,False,False,False,False,False,True,False
10005,15,1,3,7.8,87.7,1,1,99.5,100.0,100.0,100.0,a,False,True,False,False,True,False,False,False,False,False,True,False,False
2867,15,1,5,4.1,78.2,0,1,57.7,48.3,47.1,58.8,d,True,False,False,False,True,False,False,False,False,True,False,False,False
11835,19,1,3,0.5,99.4,1,0,37.7,26.7,29.1,36.4,f,False,False,True,False,False,False,True,False,False,False,False,False,True
183,16,0,1,4.9,59.8,1,0,78.7,64.1,81.9,73.0,c,True,False,False,False,False,False,True,True,False,False,False,False,False
3113,14,1,2,5.4,96.1,1,0,47.5,97.6,65.4,71.8,c,True,False,False,False,False,False,True,False,False,False,False,False,True
5671,16,1,4,3.1,96.5,1,1,63.1,71.0,60.4,67.5,d,True,False,False,False,False,True,False,False,True,False,False,False,False
4493,18,1,5,5.7,51.2,1,1,64.9,69.0,61.3,65.7,d,False,True,False,False,False,False,True,False,False,False,False,False,True
5824,14,1,5,3.0,68.3,1,0,43.9,58.9,59.7,57.6,d,False,True,False,False,False,True,False,False,False,False,False,False,True
1518,14,1,5,4.0,99.8,0,1,48.7,49.4,65.5,62.3,d,False,False,True,False,False,True,False,True,False,False,False,False,False
5003,17,1,3,2.8,80.6,1,1,66.0,72.7,57.0,63.3,d,False,True,False,True,False,False,False,False,False,False,False,False,True
1357,16,0,2,5.2,50.2,1,1,62.6,72.8,51.9,68.5,d,False,False,True,False,True,False,False,False,False,False,False,True,False
10367,15,1,4,1.1,63.4,1,0,60.8,32.2,48.5,42.3,e,False,False,True,False,True,False,False,False,False,False,False,True,False
3630,18,1,3,1.1,80.2,1,0,19.6,30.0,5.7,33.4,f,False,True,False,False,False,False,True,False,False,True,False,False,False
3629,19,0,5,3.8,89.7,1,1,38.9,69.1,65.0,61.8,d,False,False,True,False,False,True,False,False,False,True,False,False,False
12289,15,1,0,7.2,66.0,1,0,82.8,88.6,75.0,88.4,b,False,True,False,False,True,False,False,False,False,False,True,False,False
11432,15,0,2,6.9,90.6,1,0,92.4,83.5,85.5,92.7,b,False,True,False,False,False,True,False,False,False,False,False,True,False
11884,17,1,2,6.5,57.4,1,1,67.2,72.5,83.1,71.0,c,False,True,False,False,False,True,False,False,True,False,False,False,False
8211,18,1,2,0.7,73.8,1,1,44.1,35.9,30.3,40.3,e,False,False,True,False,False,True,False,False,False,False,False,False,True
11596,19,0,3,3.1,93.8,1,0,54.2,57.4,66.3,63.8,d,False,True,False,False,False,False,True,False,False,False,False,True,False
12872,16,1,3,6.4,90.2,0,0,76.2,91.0,91.7,83.6,c,True,False,False,False,True,False,False,False,False,False,False,True,False
12744,14,1,2,7.4,73.2,1,0,78.5,69.8,92.1,79.4,c,True,False,False,False,False,True,False,False,False,False,False,True,False
11197,15,1,0,1.1,78.6,1,1,39.3,49.7,43.0,36.8,f,True,False,False,False,True,False,False,False,False,False,False,False,True
6133,19,0,0,6.0,99.9,1,1,97.5,76.6,100.0,94.7,b,False,False,True,True,False,False,False,False,True,False,False,False,False
9325,16,1,3,4.6,69.6,1,1,50.3,49.0,61.7,61.6,d,False,False,True,False,False,False,True,False,False,False,False,True,False
11532,16,1,3,5.6,51.8,1,0,57.7,65.7,57.5,63.3,d,True,False,False,False,False,False,True,False,False,False,False,False,True
6589,15,0,1,4.7,53.3,0,1,61.7,60.0,49.9,53.4,e,False,True,False,False,True,False,False,True,False,False,False,False,False
3312,16,1,0,6.7,61.1,1,1,55.6,81.6,62.6,68.9,d,False,False,True,True,False,False,False,True,False,False,False,False,False
6049,15,0,2,1.0,57.7,1,0,34.6,33.9,28.5,24.8,f,False,True,False,False,False,True,False,False,True,False,False,False,False
11565,15,0,1,5.0,69.2,0,0,52.2,51.3,52.6,62.5,d,True,False,False,False,True,False,False,False,False,True,False,False,False
14938,18,0,1,3.3,67.6,1,1,44.3,41.5,53.5,55.3,d,False,False,True,False,False,True,False,False,False,False,False,False,True
6247,18,0,2,7.6,94.4,0,0,94.5,95.8,83.2,91.5,b,True,False,False,True,False,False,False,False,False,True,False,False,False
988,15,0,0,5.2,64.8,0,1,68.1,76.0,85.3,77.1,c,False,False,True,False,True,False,False,False,False,False,False,False,True
3322,14,0,1,1.0,72.4,1,1,41.4,37.8,38.9,38.1,f,False,True,False,False,True,False,False,False,True,False,False,False,False
4616,16,1,1,7.9,83.3,1,0,98.1,100.0,100.0,100.0,a,False,True,False,False,False,False,True,True,False,False,False,False,False
13147,15,1,4,0.6,71.0,1,1,19.4,10.1,25.0,27.2,f,False,True,False,False,False,False,True,False,True,False,False,False,False
8366,18,0,4,5.3,97.4,1,0,86.7,68.5,99.4,87.2,b,False,False,True,False,False,True,False,False,False,False,False,True,False
13655,17,0,2,5.9,97.9,1,0,82.8,85.2,100.0,82.1,c,False,True,False,False,False,True,False,False,False,False,False,False,True
3742,15,1,0,1.0,67.2,1,0,17.0,50.1,29.1,31.9,f,False,False,True,False,True,False,False,False,False,False,False,True,False
3053,18,1,0,2.7,83.2,1,0,47.6,55.6,35.2,50.5,e,False,True,False,False,True,False,False,False,True,False,False,False,False
6575,14,0,4,4.1,70.3,1,0,47.7,51.5,48.0,53.7,e,False,True,False,False,False,True,False,False,False,False,False,False,True
727,18,0,1,2.6,90.4,1,0,63.3,54.4,42.1,55.6,d,False,False,True,True,False,False,False,False,False,False,False,False,True
3761,15,0,4,1.5,71.4,1,0,52.6,53.9,58.0,50.3,e,False,False,True,False,False,False,True,False,False,False,False,False,True
5807,16,1,1,1.7,76.6,1,0,47.9,56.7,61.7,53.2,e,False,False,True,False,False,False,True,False,False,True,False,False,False
1876,14,1,2,2.1,95.2,1,0,54.5,52.8,55.0,51.4,e,False,False,True,True,False,False,False,False,True,False,False,False,False
6994,18,0,4,5.7,84.2,1,1,83.6,88.1,89.0,82.6,c,True,False,False,False,False,True,False,True,False,False,False,False,False
13970,15,0,5,5.3,88.9,1,1,100.0,81.7,84.0,82.3,c,True,False,False,False,True,False,False,True,False,False,False,False,False
4034,15,1,5,0.9,65.3,1,1,43.2,40.2,40.9,32.6,f,False,False,True,False,True,False,False,False,False,False,False,True,False
5444,18,0,2,5.9,67.6,1,1,61.3,55.4,70.3,65.4,d,False,False,True,False,True,False,False,False,False,False,False,False,True
990,18,0,4,6.1,61.9,1,1,78.5,54.6,70.8,67.3,d,False,True,False,False,False,True,False,False,False,False,False,False,True
3745,15,0,1,3.5,62.9,1,1,43.5,54.2,66.9,55.2,d,False,True,False,False,True,False,False,False,True,False,False,False,False
10879,18,0,2,5.7,87.0,1,1,89.0,88.6,100.0,86.6,b,False,False,True,False,True,False,False,False,False,False,False,True,False
8612,14,0,0,5.1,94.3,1,1,65.5,55.8,65.8,71.6,c,False,False,True,False,False,True,False,False,False,True,False,False,False
594,19,0,5,1.2,70.6,1,1,44.2,43.0,51.7,40.1,e,False,True,False,False,False,False,True,False,True,False,False,False,False
14821,18,0,1,3.3,63.7,1,0,39.6,35.3,34.2,44.9,e,False,False,True,False,True,False,False,True,False,False,False,False,False
1775,18,0,3,2.3,74.7,1,0,54.5,60.2,57.6,56.2,d,False,True,False,True,False,False,False,False,False,False,True,False,False
10652,14,1,0,2.9,97.9,1,0,51.5,43.3,66.9,58.4,d,False,False,True,False,True,False,False,False,True,False,False,False,False
936,19,0,2,4.7,91.8,1,1,96.2,79.3,70.0,83.6,c,False,False,True,False,False,False,True,False,False,False,False,True,False
13396,14,0,2,4.3,85.8,0,0,65.1,54.0,41.6,59.4,d,False,True,False,False,False,True,False,False,False,False,True,False,False
13425,19,0,1,7.2,86.1,1,1,83.1,83.8,100.0,98.7,a,False,False,True,False,False,True,False,False,True,False,False,False,False
3809,17,1,3,1.1,91.4,1,0,53.4,40.8,40.2,43.8,e,False,False,True,True,False,False,False,False,False,False,False,True,False
332,16,0,5,1.1,81.5,0,1,30.2,43.0,56.8,45.1,e,True,False,False,False,True,False,False,False,False,True,False,False,False
11642,18,1,4,0.6,90.7,1,1,44.5,33.2,32.6,37.7,f,False,True,False,False,False,True,False,False,True,False,False,False,False
7923,17,0,1,5.9,80.1,1,1,90.2,92.1,87.7,87.5,b,False,False,True,False,True,False,False,False,False,False,False,True,False
2703,15,1,4,4.9,78.2,1,0,88.6,67.8,93.0,79.1,c,False,True,False,True,False,False,False,False,False,False,False,True,False
14377,15,1,5,6.5,55.3,1,0,66.6,76.8,46.7,67.6,d,False,True,False,False,False,False,True,False,False,False,False,False,True
12199,16,1,0,1.4,73.8,0,0,56.8,53.7,29.9,36.3,f,True,False,False,False,True,False,False,False,True,False,False,False,False
5890,15,1,3,2.2,83.7,0,1,44.0,36.4,43.1,55.1,d,True,False,False,False,False,False,True,False,False,False,True,False,False
5055,14,1,3,1.4,81.3,1,1,58.6,54.2,63.4,51.5,e,False,True,False,False,True,False,False,False,False,True,False,False,False
3869,15,0,4,6.0,80.2,1,1,52.1,97.1,94.3,80.6,c,False,False,True,False,True,False,False,False,False,False,False,True,False
4201,18,0,0,1.8,60.9,1,1,42.6,43.3,69.0,44.7,e,False,True,False,False,False,False,True,False,False,False,False,True,False
202,19,1,4,4.1,62.1,1,0,38.3,44.0,43.1,50.1,e,False,False,True,True,False,False,False,False,False,True,False,False,False
2498,19,0,1,1.4,85.5,1,1,29.5,67.0,38.6,46.6,e,False,False,True,True,False,False,False,False,False,False,False,True,False
1843,18,0,3,5.3,62.0,1,1,51.5,47.8,56.9,57.8,d,False,True,False,False,False,False,True,False,False,False,False,True,False
10059,17,1,0,5.9,64.1,0,0,88.0,64.5,69.2,71.1,c,False,False,True,False,True,False,False,False,True,False,False,False,False
10189,14,0,1,3.9,82.3,1,1,46.7,68.4,73.9,67.6,d,False,False,True,False,True,False,False,False,False,False,True,False,False
13578,18,1,1,4.4,83.0,0,1,65.6,70.6,67.6,65.2,d,True,False,False,False,True,False,False,True,False,False,False,False,False
9102,14,1,3,7.6,53.2,1,0,62.2,81.0,68.7,82.8,c,True,False,False,False,False,True,False,False,False,False,True,False,False
12498,17,0,5,0.8,95.3,1,1,21.8,31.3,37.2,36.5,f,False,True,False,True,False,False,False,True,False,False,False,False,False
4659,16,0,0,1.2,90.6,1,0,38.7,40.4,33.3,44.3,e,False,False,True,False,False,False,True,False,False,False,True,False,False
11382,17,1,4,2.3,87.2,0,0,49.2,45.2,55.4,47.9,e,False,True,False,False,False,False,True,False,False,False,False,True,False
7545,16,0,5,4.1,53.9,1,1,64.1,53.2,46.5,62.9,d,False,True,False,False,False,True,False,False,False,True,False,False,False
7719,16,1,1,5.5,95.9,1,0,69.5,81.8,93.6,79.4,c,False,False,True,False,True,False,False,False,False,True,False,False,False
13852,15,0,0,0.5,87.5,0,1,38.5,37.8,44.2,31.2,f,True,False,False,True,False,False,False,False,False,True,False,False,False
771,17,1,4,2.1,66.5,1,0,39.5,28.3,28.5,33.9,f,True,False,False,True,False,False,False,True,False,False,False,False,False
3156,19,0,1,1.7,58.0,1,1,43.6,50.4,52.4,44.7,e,False,False,True,False,False,False,True,True,False,False,False,False,False
10694,18,1,3,6.7,84.2,1,1,83.8,74.1,84.7,86.9,b,True,False,False,False,False,False,True,False,False,False,False,False,True
10907,19,1,2,7.4,78.4,1,1,77.0,99.6,84.4,88.0,b,False,False,True,True,False,False,False,False,False,False,False,True,False
12917,18,0,5,3.2,59.9,1,1,49.7,53.8,55.8,42.5,e,True,False,False,False,True,False,False,True,False,False,False,False,False
11778,19,0,4,5.5,59.5,1,0,83.3,70.3,73.4,75.9,c,True,False,False,True,False,False,False,False,False,False,True,False,False
1629,16,1,0,0.9,78.8,1,0,42.2,17.6,38.2,31.1,f,False,False,True,False,False,True,False,False,False,False,False,False,True
13990,18,1,4,4.0,59.8,1,1,58.0,55.9,52.1,60.0,d,False,True,False,True,False,False,False,False,False,False,True,False,False
387,14,1,2,7.4,97.1,1,0,86.6,92.9,90.5,93.7,b,False,False,True,False,True,False,False,False,False,False,False,False,True
6032,18,1,1,3.4,90.8,1,1,85.3,65.4,93.0,68.1,d,False,True,False,False,False,False,True,False,False,False,True,False,False
11614,18,1,5,4.2,91.9,1,1,60.3,55.4,59.8,64.1,d,False,False,True,False,False,False,True,False,False,False,False,True,False
6440,15,0,4,2.1,94.9,1,1,53.0,65.7,43.4,54.1,e,True,False,False,False,True,False,False,True,False,False,False,False,False
6402,18,1,4,6.2,63.7,1,1,58.7,72.6,59.3,75.1,c,False,False,True,True,False,False,False,False,True,False,False,False,False
13393,18,0,1,4.7,63.6,1,0,50.2,65.1,54.7,65.5,d,True,False,False,False,False,True,False,False,True,False,False,False,False
4009,15,1,2,2.8,91.8,1,0,58.5,62.5,51.0,57.7,d,False,False,True,False,False,False,True,False,False,False,True,False,False
12286,14,1,4,6.1,69.1,1,1,54.0,61.0,78.5,69.4,d,True,False,False,True,False,False,False,False,False,False,False,True,False
12556,17,0,2,6.7,76.8,1,1,100.0,98.1,89.6,86.7,b,False,False,True,False,False,False,True,False,False,False,False,True,False
2467,15,1,0,5.7,98.6,0,1,89.5,80.2,81.6,79.5,c,False,False,True,True,False,False,False,False,False,True,False,False,False
2283,15,0,2,4.1,89.2,1,1,73.8,59.9,66.6,70.8,c,True,False,False,False,True,False,False,False,False,False,True,False,False
1857,16,0,0,1.2,63.2,1,1,21.1,47.3,28.4,26.7,f,True,False,False,False,False,False,True,False,False,True,False,False,False
7981,19,1,4,4.4,79.4,1,0,50.1,59.5,61.8,58.6,d,False,False,True,False,True,False,False,False,False,True,False,False,False
1999,15,1,4,2.7,72.5,1,0,52.4,49.1,46.4,53.9,e,True,False,False,True,False,False,False,False,False,False,False,True,False
5477,15,1,5,0.8,84.7,1,1,37.2,23.9,50.4,45.4,e,True,False,False,False,False,False,True,False,False,False,True,False,False
9429,16,0,3,5.1,85.1,1,0,50.1,48.8,55.3,65.6,d,True,False,False,False,True,False,False,False,True,False,False,False,False
4670,16,0,0,4.9,50.7,0,1,77.7,56.3,57.4,65.8,d,False,False,True,False,True,False,False,True,False,False,False,False,False
12337,19,1,4,7.9,77.8,1,1,87.3,76.8,84.9,85.5,b,True,False,False,False,True,False,False,True,False,False,False,False,False
9343,16,1,0,7.1,65.5,1,1,68.8,62.1,58.0,75.8,c,False,False,True,False,True,False,False,True,False,False,False,False,False
4319,19,0,5,3.6,70.2,1,1,59.7,60.7,61.5,63.3,d,True,False,False,False,True,False,False,False,False,True,False,False,False
7065,14,0,4,4.7,99.3,1,1,69.1,61.8,83.4,75.0,c,True,False,False,False,True,False,False,False,False,False,False,True,False
7447,14,1,2,4.2,89.2,1,0,72.0,84.5,75.0,77.8,c,False,False,True,False,False,False,True,False,False,False,True,False,False
1432,15,0,4,4.8,79.4,0,0,80.5,69.4,76.7,66.0,d,False,True,False,False,True,False,False,True,False,False,False,False,False
5625,15,1,0,1.5,93.4,1,0,45.2,53.6,39.3,54.0,e,True,False,False,False,False,True,False,True,False,False,False,False,False
7462,19,1,1,2.5,73.4,1,1,61.4,66.9,57.1,52.2,e,False,True,False,True,False,False,False,False,False,False,False,True,False
1820,15,0,5,3.5,53.7,1,1,44.8,40.1,46.8,46.7,e,False,False,True,False,False,False,True,False,False,False,False,True,False
10517,18,0,5,5.8,62.2,1,1,73.2,89.0,76.7,72.0,c,True,False,False,False,False,True,False,False,False,False,True,False,False
13750,15,0,1,2.9,57.1,1,1,54.6,65.9,70.6,54.3,e,False,True,False,False,False,False,True,False,False,False,False,True,False
1131,16,1,2,1.4,94.0,0,0,34.0,51.0,43.6,42.2,e,True,False,False,True,False,False,False,True,False,False,False,False,False
13970,15,0,5,5.3,88.9,1,1,100.0,81.7,84.0,82.3,c,True,False,False,False,True,False,False,True,False,False,False,False,False
6564,14,0,0,2.2,81.8,1,0,65.5,56.2,53.3,56.3,d,True,False,False,False,False,False,True,False,False,False,False,True,False
2659,18,0,5,5.7,85.2,0,0,98.4,100.0,77.2,88.6,b,False,False,True,True,False,False,False,False,False,False,False,True,False
3501,14,1,3,4.5,69.2,1,0,74.1,87.3,66.5,70.1,c,False,True,False,False,False,False,True,False,False,False,True,False,False
8567,18,0,5,1.8,96.5,1,1,37.5,55.9,50.7,51.0,e,False,True,False,True,False,False,False,False,False,False,True,False,False
2121,18,1,5,1.8,84.0,1,1,39.8,58.0,43.0,49.0,e,False,False,True,True,False,False,False,False,False,False,False,False,True
